time,Z,N,E
396.0,165932.04138903107,60425.874633308056,131935.10166809623
396.2,191087.91881976873,-34228.735497405214,136732.33085282944
396.4,194000.4802103673,-140287.63405165006,130715.01207251493
396.6,191203.83190204133,-238090.05906395678,121910.12056939895
396.8,179990.10724438832,-314507.00722866115,115730.47290450409
397.0,162903.66866526712,-352242.0414510681,108645.8575054829
397.2,109316.82942996248,-362384.14395487646,97060.37711212743
397.4,92942.44828143119,-358322.60325739754,84795.06637764839
397.6,51452.71236839571,-325237.4208969147,71291.08754059776
397.8,12027.791811029034,-263661.9140509901,38733.72395303955
398.0,-46550.2375580007,-217910.17084196064,7914.39512879966
398.2,-61825.653202010835,-158248.76377797461,-21587.332292186205
398.4,-95606.08971111142,-99318.15366809277,-58015.981132394765
398.6,-110416.9510695667,-79969.65464690847,-86675.24854843189
398.8,-112310.72847231757,-64073.05755689777,-113506.18752209292
399.0,-116774.18795036145,-34146.39528148292,-116963.93030620275
399.2,-101428.2997621693,-32273.558938003498,-126037.16582747131
399.4,-51428.78516520046,-38755.96963684819,-118900.56133660626
399.6,-12053.961374677443,-9906.176814264309,-110935.26986791476
399.8,7191.374206033097,-26699.475601811464,-79370.08418816367
400.0,39300.963385875846,8349.892057744886,-46394.395229433016
400.2,115806.0671623826,-14633.693130698035,-25230.004436687144
400.4,193496.3855469987,-39217.323251218084,-5308.783239762419
400.6,243792.9627526856,-46054.819573362474,13727.325071668332
400.8,336021.22338224994,-66900.13132816102,19584.394031736294
401.0,380611.2514116083,-98193.91364920505,23651.200509040667
401.2,384274.3183543282,-77539.18430177483,29206.22954561575
401.4,376937.4517827425,-39906.08005224304,22431.59874096685
401.6,380285.062475201,-23678.747035452827,11733.82391038773
401.8,349738.4082980749,20787.4912003499,-5433.165858233206
402.0,283261.0493265368,69900.74431850328,-40217.98181752058
402.2,196226.24743245437,92629.99638768313,-69828.54871255174
402.4,93344.03627800864,119521.26262413127,-91667.56054445007
402.6,-2769.739415270503,146060.38651690946,-110737.23758855154
402.8,-84355.13979074756,166703.6593381052,-114717.75560752774
403.0,-154881.49802114803,196544.50856030005,-103721.81822821595
403.2,-205173.72036732556,220671.86791279807,-87227.79125119487
403.4,-209840.86646688753,230867.07753478733,-70155.67574445855
403.6,-220420.94294587398,248182.09466087795,-32474.045334724826
403.8,-212029.20671688477,247999.60329514602,-5354.308074490917
404.0,-231632.5754544142,263877.3521139508,25093.41397382935
404.2,-230975.4494659719,248297.1398389953,58426.570939994774
404.4,-229384.69294110077,224768.54967823674,85374.16623818911
404.6,-217516.51476410494,195329.98319134812,115443.06514119472
404.8,-206479.66554024728,175381.13336162627,128538.17365584007
405.0,-181602.47674009547,107003.14662419747,128960.20902866301
405.2,-184671.21029398238,54750.296262496246,134407.63330795505
405.4,-208438.87343642948,3894.1083831871542,119492.29469035895
405.6,-187406.960413172,-87008.54008621075,120496.55993606379
405.8,-167821.16712704542,-170103.55626713,107230.9965245044
406.0,-149754.45255738145,-243925.20721886493,86765.27454082767
406.2,-121886.16291786119,-282460.30249195086,47235.06830812534
406.4,-100479.13136564365,-290667.3827210376,23992.301716520316
406.6,-74950.40572940695,-290170.28779204265,-15931.224815545522
406.8,-94989.3324239973,-272779.5500675948,-52331.45719307889
407.0,-107477.3527983626,-198859.1028693737,-83144.12312016354
407.2,-65334.16392645473,-163792.2037209099,-109458.63443814934
407.4,-41833.52924569001,-112266.72652823754,-106064.46035294776
407.6,14968.395910395737,-58610.349104589994,-114319.14952516681
407.8,68368.18359745658,-8038.811128330004,-110294.91734697511
408.0,77527.49558482297,54320.99005018626,-96545.47216819259
408.2,138662.65238081486,80227.51935342846,-76238.47977518174
408.4,183235.83762872944,137181.64956549136,-58212.20190148208
408.6,203250.7787241103,186499.39285225995,-33843.0559039036
408.8,205638.90660654337,217689.56957281777,-16208.819757447462
409.0,240006.55141913425,245335.12003288727,7956.06508224582
409.2,206963.02633035785,271723.8753803085,32833.2688902755
409.4,207219.45377122078,235359.3887397721,48182.99681258488
409.6,205227.0386921115,213885.1082559129,44002.69386330188
409.8,215870.68677904285,205034.54428224574,54626.45377700634
410.0,186728.8610198973,187333.01266116867,57279.61561589577
410.2,138939.54631023313,120913.03121686506,66401.4232645521
410.4,107782.45213775637,69277.07975366592,53416.89676495564
410.6,69420.34413861994,22357.408291209955,46446.85392258916
410.8,61104.976795943214,-38041.0264463132,21011.65506956934
411.0,-9984.842156029772,-111750.48126480616,3136.1567471415087
411.2,-72163.29075535417,-206277.9039358756,-21502.405715118366
411.4,-112730.37546292116,-270364.86254584487,-45623.234990019126
411.6,-144890.49383913202,-337729.8017307856,-45924.60028567425
411.8,-191042.29996027093,-388650.74391371047,-52036.50869501764
412.0,-259591.15919911477,-424999.06774424965,-48339.215797780846
412.2,-251913.97653791928,-454275.01821697137,-48361.53129311789
412.4,-296025.94128429645,-448129.3730351642,-37495.567108025345
412.6,-316095.59484751587,-411437.68053515465,-8478.495269076624
412.8,-291994.862905854,-373162.2527458911,26983.448865631384
413.0,-268821.46968913457,-314451.58948396915,48658.493062806534
413.2,-257360.8993978148,-255843.5879932654,71060.67335585428
413.4,-194877.19478476254,-182647.62867753324,93089.12221846709
413.6,-164497.99231286792,-47235.302027365346,119077.72361244877
413.8,-85446.68996345144,11053.631724111618,145061.4729034156
414.0,-12637.208817961196,99948.40992180163,148243.0857116422
414.2,71700.96140015339,189686.05115182695,158623.15773196318
414.4,167003.02114305948,236557.78297784214,145341.98860648856
414.6,215981.00678423393,311246.85638615326,140809.4871563919
414.8,299969.56758169463,347132.2456516543,117330.12638283546
415.0,325125.62318374444,406926.5340971633,91475.09406122015
415.2,320288.72881853185,409357.0556691754,53335.53674526921
415.4,341753.59868166543,389165.41710960586,5412.218000519827
415.6,366733.42044360406,366903.62685918715,-30294.735549651337
415.8,315584.14277650736,328629.6697488913,-65761.4740035261
416.0,260367.53369409975,258232.85797924103,-92450.92980674442
416.2,175733.29445042516,195195.86510894675,-114997.35396054674
416.4,71396.21647550317,130911.1757252496,-122913.2507478813
416.6,-10274.50094922561,72811.53770398699,-128155.43917733338
416.8,-116819.06420310943,45794.11079164854,-126248.02485117996
417.0,-195834.14104914857,-34389.210594535,-119128.99168132772
417.2,-261103.47939697615,-95889.64667331644,-104021.16443393969
417.4,-310320.4045361504,-107407.70007733756,-83621.95121421968
417.6,-323391.4743066649,-132348.1855154827,-65708.22476367615
417.8,-377339.35275874485,-136965.41721846035,-37335.597791257554
418.0,-381846.2972553961,-137145.82335595094,-11450.474478606358
418.2,-348648.04204434884,-117538.55603982783,14184.134264043369
418.4,-330819.12905433547,-83614.72005986418,42920.31246355914
418.6,-281302.7493010824,-62801.417978334015,75393.26226896053
418.8,-212866.4107927484,-40027.95756801861,82772.19110179823
419.0,-121345.90122527885,-33962.33483043789,89173.45875283501
419.2,-31458.516298233157,186.38223152864745,92099.168543207
419.4,72606.28604054588,5220.282124682559,90317.48084006991
419.6,182047.26459186594,17843.99449050558,79325.92784664969
419.8,231621.51541908228,30816.131125978725,59433.436682420775
420.0,293371.22340538236,24212.72927538913,33247.11111300313
420.2,362047.41097243,32547.058845640335,-12129.377352131947
420.4,372757.69653198007,32683.18475546121,-60132.9010153379
420.6,329688.9732676884,26608.963735738867,-95815.45117268804
420.8,311462.5944645667,-6563.292236009532,-130366.37361868535
421.0,293582.97513518535,-40843.532104107675,-165355.0804761848
421.2,248074.37018625633,-74486.68015132117,-181355.94272479072
421.4,173007.85185084675,-73998.37657860685,-186443.8135545951
421.6,91450.71159072105,-84983.8668621601,-180247.51619109922
421.8,10017.562674187038,-92580.47381441809,-171377.52334613938
422.0,-85074.35359864413,-88145.1662233722,-157872.9301979326
422.2,-149868.28281484343,-97832.73580896437,-131448.07844751587
422.4,-193104.4155251359,-107892.94281104211,-122022.22344290254
422.6,-225592.69931926968,-117579.48980612584,-93584.48755540933
422.8,-251444.22294481483,-86995.3631932163,-58812.22189402508
423.0,-229552.09471982447,-80091.38935080124,-23185.870503487167
423.2,-193544.18165268126,-46388.781186901855,12933.963072660888
423.4,-137416.07150647414,-9918.154931419676,50396.41028952252
423.6,-74760.28653803481,13837.976237180535,83518.1560626426
423.8,16529.57306741632,18841.232108700253,107808.82401627844
424.0,76146.90310775451,44569.90244731223,127078.29213941516
424.2,114541.36571175765,41003.20015487621,140287.89883663863
424.4,185028.78854883008,33577.43971793812,142019.9428758541
424.6,234661.65104456936,35909.05923324672,135735.45653517012
424.8,253451.76079363766,31529.664820406924,142148.594140246
425.0,256612.56130540755,20092.60587353494,151329.63515347728
425.2,245379.54050100356,29825.332574805383,141177.63759950848
425.4,212061.125258769,55611.59314055534,150817.50317558358
425.6,153540.21033248826,89648.9810037508,164949.1456468047
425.8,72586.06292851566,100105.70602896923,176816.25996517143
426.0,28714.475343853628,104788.86726779942,185857.37964706644
426.2,-47000.32157180146,112879.64780393298,190734.31487172702
426.4,-86602.34378526127,107431.08334445464,194632.04140174377
426.6,-132861.58511451393,96209.02692904498,190611.9748274135
426.8,-186609.2410249658,84403.86214723578,177914.07934912408
427.0,-209702.15483256264,57287.55047391149,149628.85520819155
427.2,-244239.7006292734,52789.62630563054,125627.99627686095
427.4,-222112.49911182423,35966.885158876656,89213.18793441703
427.6,-237966.59050554028,30788.538137051695,54646.29862218684
427.8,-224786.90350375255,8176.7853741492045,11559.703633923842
428.0,-219534.84774385524,5487.479304069808,-32401.835276400776
428.2,-197330.9818238963,14538.964720978687,-67153.54635483264
428.4,-161735.19571468025,26504.436488692303,-105451.96840050907
428.6,-111330.49737387843,4020.9962145846007,-149508.66627257588
428.8,-58597.083367056046,-10269.496757718793,-180005.68076370726
429.0,-11401.437680687708,348.7191619404177,-201530.7722232512
429.2,55299.24529491344,-23685.425287898237,-221548.9398422105
429.4,100044.90749295823,-20844.00908675428,-240867.4192912068
429.6,141243.5152066078,-23902.68348032049,-257699.35307759323
429.8,163528.74973296362,-34537.2373956907,-261772.92401149147
430.0,198691.74458780137,-41966.67908820369,-262614.2509665821
430.2,228924.14032573887,-44257.05631062333,-248235.85526233836
430.4,260881.0546648166,-47145.02071208444,-222826.99992278917
430.6,269591.4740015162,-63635.0835554337,-195046.05896432427
430.8,254400.75479970608,-68769.21032224575,-166175.68897064088
431.0,222561.2763301782,-71487.17150878672,-136870.31979592552
431.2,177096.78651392998,-51318.2906962246,-111098.9371340467
431.4,105658.5573090152,-39480.66490836215,-82897.00588260204
431.6,38877.64690518409,-12677.697890508603,-57775.450087736084
431.8,-61393.508867978926,-11536.47561994828,-38218.57424965428
432.0,-175806.10299543745,-27772.163172758937,-18855.3440265362
432.2,-250774.67012010558,-52319.72640769657,1096.7659201447473
432.4,-312108.2181627036,-60360.62996605137,28972.88290936115
432.6,-374990.23613390105,-86890.48849552486,64255.910376481654
432.8,-387715.1107427753,-116419.20542265808,78306.70073343537
433.0,-368565.9993635128,-130638.2494066929,97166.92203322334
433.2,-363292.13526250195,-134682.10808206358,120951.84416037038
433.4,-311777.71192707797,-136057.97940404585,134420.28834913313
433.6,-263759.18061796646,-129197.9148202781,143822.85130647244
433.8,-194865.21334518836,-120839.43774209778,144568.51087070035
434.0,-134360.39418312316,-127946.83752849282,154894.67143847543
434.2,-54121.380996937245,-123861.56036803944,160197.53266252944
434.4,13628.999868364832,-132560.84847177195,162133.07443278364
434.6,88373.76791965976,-128891.8091303878,163360.98448001553
434.8,166981.3318834782,-121337.67055182511,168406.2549075931
435.0,217599.42243031462,-79138.27542586163,170208.97803601008
435.2,221813.11753603662,-36092.27736031678,169787.59820404314
435.4,230399.4958906005,-13048.201609180906,163176.815214372
435.6,235340.55092728784,38817.61014658733,150298.50310965083
435.8,197145.43739881556,93713.92363795271,141040.87937406838
436.0,164338.91665364086,125161.20196350447,133134.85357610547
436.2,125179.99709840606,174811.8310359659,110587.73065766822
436.4,93872.70310086697,186181.2978872091,87079.35397028018
436.6,96476.0740407057,171201.0503368829,58465.88144305007
436.8,84038.5558653684,180880.0250348997,28758.581124611323
437.0,110888.18774610705,143750.59072877304,-12627.279883296771
437.2,110387.00252339602,130050.64549439996,-55003.035105241695
437.4,116006.99629632344,120156.89729136579,-84968.47380799807
437.6,133302.82606072392,109374.028463086,-119110.8344495313
437.8,153316.66912568136,104639.30850292066,-135018.46261105896
438.0,167667.8698897477,113835.48201434119,-147113.8052919511
438.2,161789.58293017617,118055.08023622852,-153125.90830146748
438.4,165135.4405249096,121361.6132855424,-162539.85740809987
438.6,180456.6208553543,109921.21090377735,-157495.9316766918
438.8,194823.95070572227,87737.61932955345,-156733.42130191272
439.0,192692.22268515985,72962.29620618222,-143598.80175497945
439.2,189819.1010600109,49175.4068140418,-125345.51942794173
439.4,171072.72284408938,22784.720199398485,-114517.13491019179
439.6,146283.95191705553,1172.056617536315,-104183.23406273367
439.8,112360.15707607265,-6753.7571794943315,-85704.29511939682
440.0,61102.64607958644,-19130.186367692146,-59843.519869351825
440.2,18193.620342006932,-29684.24730646912,-32304.92391027188
440.4,-50037.71174433942,-13458.27002476152,-1717.6154316238333
440.6,-113421.94604721668,-17683.996131087777,24048.09316327978
440.8,-164129.01755777234,2007.195104980453,56905.32135179233
441.0,-207542.1490516377,25255.661339896516,76170.8029195468
441.2,-229346.20927454915,31419.026183939262,87713.28641069793
441.4,-259885.38309864394,52198.32888883046,99586.72362585357
441.6,-261633.24598443924,73604.62028990491,105809.26088897165
441.8,-267453.23253179924,86251.1007894064,100606.85924263425
442.0,-273060.28604162583,75598.90858282335,95120.96847536099
442.2,-284746.7788855878,63666.28368746126,70291.08471280755
442.4,-281098.73562178225,36722.075145031624,49957.80412026827
442.6,-261301.6306691606,8022.391913879335,23996.04546173268
442.8,-259885.53470853638,11296.394578929703,980.5377346810577
443.0,-252170.16563992976,-1956.3337072786117,-19151.48329259352
443.2,-242344.31218133235,-13223.933842182658,-43785.15069143492
443.4,-229041.27323819464,-9996.076713855811,-58046.67888023589
443.6,-216930.24257989915,-5980.968592643221,-73312.71967890032
443.8,-177858.88884957647,-10044.496273569483,-68987.09789230289
444.0,-135101.51590097198,-23915.202221289146,-69602.03822945045
444.2,-69912.43416698091,-33260.35395324445,-71991.63229716402
